masterid,latitude,longitude,huc,county,psa_lu,comid,psa6c,regionalboardnumber,area_sqkm,new_lat,new_long,site_elev,elev_range,ppt_00_09,maxwd_ws,meanp_ws,minp_ws,sumave_p,xwd_ws,temp_00_09,tmax_ws,atmca,atmmg,atmso4,bdh_ave,kfct_ave,lprem_mean,prmh_ave,ucs_mean,cao_mean,mgo_mean,s_mean,p_mean,urban_2011_ws,urban_2011_5k,urban_2011_1k,ag_2011_ws,ag_2011_5k,ag_2011_1k,code_21_2011_ws,code_21_2011_5k,code_21_2011_1k,roaddens_ws,roaddens_5k,roaddens_1k,paved_int_ws,paved_int_5k,paved_int_1k,invdamdist,mines_5k,MaxW1_HALL,RefStatus
904S12185,33.09918,-117.13013,904,San Diego,Urban,20341953,SC,9,127.0645,33.0991845,-117.13014,174,557,29593,6.654833,418.2535,0.9235,604.5926,37.7696,2492,315.3903,0.08106667,0.08106667,0.4166,1.6124,0.2477333,-2.100667,3.689633,162.4272,5.846433,3.232933,0.03496667,0.1765667,31.51717,77.31652,15,5,0,0,12.5417,13.76921,28.25607,6.336805,11.73195,3.47134,111,24,1,0,3,-Inf,Non-reference
412S04204,34.2036,-118.0185,412,Los Angeles,Forest,22514858,SC,4,15.72152,34.203604,-118.01854,567,1169,72100.2,7.0408,949.2059,0.1111,1006.674,41.2245,2182,301.2778,0.0525,0.0318,0.3827,1.55,0.2420667,-1.725867,3.985333,152.7203,3.8885,1.7845,0.02616667,0.1706333,0.08605852,0.08605852,0,0,0,0,1.881813,1.881813,0,0.03591873,0.03591873,0.3450862,0,0,0,0,0,0.82,Reference
105CE0525,41.73671,-122.55309,105,Siskiyou,Other,948010088,NC,1,82.201506,41.7368204,-122.55305,757,636,35119.39844,9.6746,441.3777,15.5859,3710.4919,67.9206,1982,317.1111,0.0309,0.0079,0.1175,1.3484,0.244,0.9447,0.6552,58.401,3.5872,2.4035,0.0745,0.1714,2.18317184,5.0798089299999996,2,50,59,39,3.00322987,4.66037516,7.01298701,1.22468675,1.91610799,0,9,2,0,0,0,-Inf,Non-reference
518BTCASC,40.18694,-121.30683,518,Plumas,Forest,2772920,SN,5,47.44232,40.1869497,-121.30683,1470,893,94258.3,11.1573,1263.148,14.31303,4473.741,79.2942,1633,276.5017,0.0391,0.0391,0.1915333,1.1287,0.1438667,-0.3736333,5.246333,135.3844,6.6285,3.9187,0.01943333,0.2807667,0.03225807,0.00624103,0,0,0,0,1.870968,2.296698,5.388693,0.06830322,0.2251275,0.6335459,0,0,0,0,0,-Inf,Non-reference
SMC05759,34.35232,-119.03474,403,Ventura,Other,17572963,SC,4,3816.93,34.3523389,-119.03461,82,2608,45013.5,5.8258,529.4339,0.1719,486.9812,33.3743,2426,316.0597,0.0578,0.0296,0.3676,1.5597,0.2408,-0.8305,5.3455,96.952,5.765,2.4901,0.4397,0.1335,3.250631,2.185412,2,2,39,41,4.667675,14.29914,7.869742,1.106926,2.90726,0.5867965,1654,8,0,0,0,0,Non-reference
404M07357,34.07936,-118.59437,404,Los Angeles,Other,20365153,SC,4,43.5393,34.07836461,-118.59325711,199,584,55570.1992188,5.60305344,595.23232323,5.32754582,361.434109,29.92366412,2456,324.94230769,0.05541726,0.03100125,0.37901407,1.56118933,0.27761532,-0.73272429,3.14837573,75.41093944,14.60830993,0.05769231,1.23090118,0.12640633,2.02782314,1.24715463,3,0,0,0,14.05006511,16.15850726,27.84552846,4.2592314,4.01377373,6.61298602,76,56,4,1,0,-Inf,Non-reference
106PS0106,40.81234,-123.11985,106,Trinity,Forest,8244154,NC,1,105.059598,40.8118785,-123.11906,489,2230,82844.20313,12.6369,1183.5636,7.5923,4135.5332,88.5292,2117,293.7,0.0323,0.0142,0.1432,1.5011,0.1551,-0.7587,3.2607,104.9189,5.0822,4.0355,0.0525,0.1293,0,0,0,0,0,0,0.98506133,2.23536155,5.54261761,0.6924555,1.72143062,4.16193744,4,4,0,0,2,1.12,Non-reference
504DCFRxx,40.10556,-122.03797,504,Tehama,Other,12068226,CH,5,69.166163,40.1050351,-122.03923,116,646,72479.89844,10.3615,941.4039,2.9425,2277.5811,70.6526,2363,339.0805,0.0364,0.0257,0.1943,1.5501,0.206,-0.8892,4,79.7478,5.2999,2.8648,0.0162,0.2444,0,0,0,0,0,0,0.10411109,0.18794275,0,1.3013718,0.80878706,0,5,0,0,0,0,-Inf,Reference
515PS0410,38.98578,-121.48245,515,Sutter,Other,15072912,CV,5,758.4588,38.985799,-121.48175,20,1751,47118.2,9.481733,759.0343,1.023033,1162.478,58.97227,2438,341.1254,0.0498,0.0498,0.304,1.521667,0.3195,1.1042,3.5863,44.19247,2.654233,1.991367,0.08763333,0.1539,1.898229,0.5123279,0,1,77,61,6.509891,7.14057,12.10191,3.367256,4.603816,5.381462,805,0,0,0,0,-Inf,Non-reference
540MNCANF,37.41303,-118.90795,540,Fresno,Other,17118243,SN,5,109.3349,37.4131773,-118.90796,2470,1701,100004,13.1246,1121.616,4.3459,2701.789,88.6024,1030,170.797,0.0492,0.0125,0.215,1.4029,0.1022,-1.6997,13.9431,152.2107,3.9438,1.8212,0.0263,0.1721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-Inf,Reference
205R00042,37.2458,-121.7702,205,Santa Clara,Other,17695833,CH,2,589.23,37.2458,-121.7702,64,1047,55131,9.478189,607.8563,0.7023977,542,55.58476,2223,298.5896,0.04309221,0.03263602,0.2454768,1.52,0.28,-0.53,2.85,82.34441,7.32,6.1,0.39,0.1,2.312266,10.89978,54,2,6,0,3.827609,9.590729,28.35821,0.90541552,1.94174721,12.31902635,207,29,7,0,1,-Inf,Non-reference
553KRNAYC,36.54679,-118.89798,553,Tulare,Other,14917925,CH,5,231.4968,36.5464579,-118.8978,534,2385,66642.1,10.1097,839.1944,3.024767,1622.713,59.88347,2280,314.4646,0.0506,0.0506,0.2281,1.499167,0.2403667,-1.2918,4.0807,139.7596,3.2864,2.065767,0.0348,0.1478,0.06102704,0,0,0,0,0,1.059227,0,0,0.4665601,0.2817094,0.202411,14,0,0,0,0,-Inf,Reference
402BA0287,34.50284,-119.36644,402,Ventura,Other,17585802,SC,4,120.3507,34.5028367,-119.36579,448,1388,69390.3,6.5095,859.632,0.042,419.0183,35.8591,2271,309.1399,0.0617,0.0278,0.3478,1.5401,0.2726,-0.7433,1.7348,69.5252,3.2505,1.677,0.9986,0.1319,0.0022438,0.00202212,0,0,0,0,0.3687305,0.1880573,2.010376,0.01238936,0.03366442,0.4060208,0,0,0,0,0,1,Reference
204SMA120,37.53258,-122.35121,204,San Mateo,Other,2804621,CH,2,3.32000219,37.5317607,-122.35049,51,175,55194,10.3333,622.2857,0,617.1667,63.3333,2011,257,0.0461,0.04503333,0.28286667,1.4893,0.28346667,-1.4928,1.3274,96.1794,1.0691,34.4251,0.1504,0.0146,5.17817505,7.81483164,43,1,1,0,9.99713583,14.92246805,43.35965542,11.71702057,11.71702057,10.7815161,3,3,1,0,0,-Inf,Non-reference
SMC06926,34.04799,-118.51137,404,Los Angeles,Other,20365905,SC,4,14.66577,34.0475184,-118.51138,69,562,37293.2,5.6522,564.1765,0,384.2311,30.9565,2151,301.2353,0.0549,0.0312,0.3801,1.5492,0.3317,-1.0307,3.0284,99.2356,8.1032,3.855,0.3842,0.1171,1.553291,4.262788,20,0,0,0,5.642191,10.09696,41.08911,1.920545,3.613601,10.58216,4,4,4,0,0,-Inf,Non-reference
