"Stratum","BiostimVar","BIgoal","BIgoal2","Prob","Prob2","Response","BSPretty","DevSet","Est","l95","u95"
"California","Chlorophyll_a_mgPerm2","BCG3","BCG3","p95","95% rel prob","ASCI_H","Chl-a","Val",12.012012012012,-Inf,32.7327327327327
"California","Chlorophyll_a_mgPerm2","BCG3","BCG3","p90","90% rel prob","ASCI_H","Chl-a","Cal",24.3243243243243,-Inf,47.4474474474474
"California","Chlorophyll_a_mgPerm2","BCG3","BCG3","p90","90% rel prob","ASCI_H","Chl-a","Val",24.3243243243243,-Inf,47.4474474474474
"California","Chlorophyll_a_mgPerm2","BCG3","BCG3","p80","80% rel prob","ASCI_H","Chl-a","Cal",49.5495495495496,28.8288288288288,84.984984984985
"California","Chlorophyll_a_mgPerm2","BCG3","BCG3","p80","80% rel prob","ASCI_H","Chl-a","Val",49.5495495495496,28.8288288288288,84.984984984985
"California","Chlorophyll_a_mgPerm2","BCG3","BCG3","p50","50% rel prob","ASCI_H","Chl-a","Cal",139.63963963964,98.7987987987988,251.051051051051
"California","Chlorophyll_a_mgPerm2","BCG3","BCG3","p50","50% rel prob","ASCI_H","Chl-a","Val",139.63963963964,98.7987987987988,251.051051051051
"California","Ash_Free_Dry_Mass_mgPercm2","BCG3","BCG3","p95","95% rel prob","ASCI_H","AFDM","Cal",0.45045045045045,-Inf,1.27627627627628
"California","Ash_Free_Dry_Mass_mgPercm2","BCG3","BCG3","p95","95% rel prob","ASCI_H","AFDM","Val",0.45045045045045,-Inf,1.27627627627628
"California","Ash_Free_Dry_Mass_mgPercm2","BCG3","BCG3","p90","90% rel prob","ASCI_H","AFDM","Cal",0.975975975975976,-Inf,1.8018018018018
"California","Ash_Free_Dry_Mass_mgPercm2","BCG3","BCG3","p90","90% rel prob","ASCI_H","AFDM","Val",0.975975975975976,-Inf,1.8018018018018
"California","Ash_Free_Dry_Mass_mgPercm2","BCG3","BCG3","p80","80% rel prob","ASCI_H","AFDM","Cal",2.02702702702703,1.2012012012012,2.92792792792793
"California","Ash_Free_Dry_Mass_mgPercm2","BCG3","BCG3","p80","80% rel prob","ASCI_H","AFDM","Val",2.02702702702703,1.2012012012012,2.92792792792793
"California","Ash_Free_Dry_Mass_mgPercm2","BCG3","BCG3","p50","50% rel prob","ASCI_H","AFDM","Cal",5.55555555555556,4.35435435435435,7.88288288288288
"California","Ash_Free_Dry_Mass_mgPercm2","BCG3","BCG3","p50","50% rel prob","ASCI_H","AFDM","Val",5.55555555555556,4.35435435435435,7.88288288288288
"California","PCT_MAP","BCG3","BCG3","p95","95% rel prob","ASCI_H","% cover","Cal",7.20720720720721,-Inf,20.3203203203203
"California","PCT_MAP","BCG3","BCG3","p95","95% rel prob","ASCI_H","% cover","Val",7.20720720720721,-Inf,20.3203203203203
"California","PCT_MAP","BCG3","BCG3","p90","90% rel prob","ASCI_H","% cover","Cal",14.6146146146146,-Inf,29.6296296296296
"California","PCT_MAP","BCG3","BCG3","p90","90% rel prob","ASCI_H","% cover","Val",14.6146146146146,-Inf,29.6296296296296
"California","PCT_MAP","BCG3","BCG3","p80","80% rel prob","ASCI_H","% cover","Cal",29.9299299299299,17.017017017017,59.0590590590591
"California","PCT_MAP","BCG3","BCG3","p80","80% rel prob","ASCI_H","% cover","Val",29.9299299299299,17.017017017017,59.0590590590591
"California","PCT_MAP","BCG3","BCG3","p50","50% rel prob","ASCI_H","% cover","Cal",83.8838838838839,56.3563563563564,Inf
"California","PCT_MAP","BCG3","BCG3","p50","50% rel prob","ASCI_H","% cover","Val",83.8838838838839,56.3563563563564,Inf
"California","Nitrogen_Total_mgPerL","BCG3","BCG3","p95","95% rel prob","CSCI","Total N","Cal",0.267267267267267,0.0630630630630631,0.453453453453453
"California","Nitrogen_Total_mgPerL","BCG3","BCG3","p95","95% rel prob","CSCI","Total N","Val",0.267267267267267,0.0630630630630631,0.453453453453453
"California","Nitrogen_Total_mgPerL","BCG3","BCG3","p90","90% rel prob","CSCI","Total N","Cal",0.516516516516517,0.327327327327327,0.717717717717718
"California","Nitrogen_Total_mgPerL","BCG3","BCG3","p90","90% rel prob","CSCI","Total N","Val",0.516516516516517,0.327327327327327,0.717717717717718
"California","Nitrogen_Total_mgPerL","BCG3","BCG3","p80","80% rel prob","CSCI","Total N","Cal",0.978978978978979,0.771771771771772,1.25825825825826
"California","Nitrogen_Total_mgPerL","BCG3","BCG3","p80","80% rel prob","CSCI","Total N","Val",0.978978978978979,0.771771771771772,1.25825825825826
"California","Nitrogen_Total_mgPerL","BCG3","BCG3","p50","50% rel prob","CSCI","Total N","Cal",2.29429429429429,1.88888888888889,2.93393393393393
"California","Nitrogen_Total_mgPerL","BCG3","BCG3","p50","50% rel prob","CSCI","Total N","Val",2.29429429429429,1.88888888888889,2.93393393393393
"California","Phosphorus_as_P_mgPerL","BCG3","BCG3","p95","95% rel prob","CSCI","Total P","Cal",0.0285285285285285,0.00600600600600601,0.048048048048048
"California","Phosphorus_as_P_mgPerL","BCG3","BCG3","p95","95% rel prob","CSCI","Total P","Val",0.0285285285285285,0.00600600600600601,0.048048048048048
"California","Phosphorus_as_P_mgPerL","BCG3","BCG3","p90","90% rel prob","CSCI","Total P","Cal",0.0555555555555556,0.0345345345345345,0.0750750750750751
"California","Phosphorus_as_P_mgPerL","BCG3","BCG3","p90","90% rel prob","CSCI","Total P","Val",0.0555555555555556,0.0345345345345345,0.0750750750750751
"California","Phosphorus_as_P_mgPerL","BCG3","BCG3","p80","80% rel prob","CSCI","Total P","Cal",0.105105105105105,0.0840840840840841,0.133633633633634
"California","Phosphorus_as_P_mgPerL","BCG3","BCG3","p80","80% rel prob","CSCI","Total P","Val",0.105105105105105,0.0840840840840841,0.133633633633634
"California","Phosphorus_as_P_mgPerL","BCG3","BCG3","p50","50% rel prob","CSCI","Total P","Cal",0.244744744744745,0.202702702702703,0.312312312312312
"California","Phosphorus_as_P_mgPerL","BCG3","BCG3","p50","50% rel prob","CSCI","Total P","Val",0.244744744744745,0.202702702702703,0.312312312312312
"California","Chlorophyll_a_mgPerm2","BCG3","BCG3","p95","95% rel prob","CSCI","Chl-a","Cal",11.7117117117117,2.4024024024024,19.8198198198198
"California","Chlorophyll_a_mgPerm2","BCG3","BCG3","p95","95% rel prob","CSCI","Chl-a","Val",11.7117117117117,2.4024024024024,19.8198198198198
"California","Chlorophyll_a_mgPerm2","BCG3","BCG3","p90","90% rel prob","CSCI","Chl-a","Cal",22.8228228228228,14.4144144144144,30.6306306306306
"California","Chlorophyll_a_mgPerm2","BCG3","BCG3","p90","90% rel prob","CSCI","Chl-a","Val",22.8228228228228,14.4144144144144,30.6306306306306
"California","Chlorophyll_a_mgPerm2","BCG3","BCG3","p80","80% rel prob","CSCI","Chl-a","Cal",42.9429429429429,34.8348348348348,53.1531531531532
"California","Chlorophyll_a_mgPerm2","BCG3","BCG3","p80","80% rel prob","CSCI","Chl-a","Val",42.9429429429429,34.8348348348348,53.1531531531532
"California","Chlorophyll_a_mgPerm2","BCG3","BCG3","p50","50% rel prob","CSCI","Chl-a","Cal",100,84.3843843843844,124.324324324324
"California","Chlorophyll_a_mgPerm2","BCG3","BCG3","p50","50% rel prob","CSCI","Chl-a","Val",100,84.3843843843844,124.324324324324
"California","Ash_Free_Dry_Mass_mgPercm2","BCG3","BCG3","p95","95% rel prob","CSCI","AFDM","Cal",0.975975975975976,0.15015015015015,1.72672672672673
"California","Ash_Free_Dry_Mass_mgPercm2","BCG3","BCG3","p95","95% rel prob","CSCI","AFDM","Val",0.975975975975976,0.15015015015015,1.72672672672673
"California","Ash_Free_Dry_Mass_mgPercm2","BCG3","BCG3","p90","90% rel prob","CSCI","AFDM","Cal",1.95195195195195,1.2012012012012,2.62762762762763
"California","Ash_Free_Dry_Mass_mgPercm2","BCG3","BCG3","p90","90% rel prob","CSCI","AFDM","Val",1.95195195195195,1.2012012012012,2.62762762762763
"California","Ash_Free_Dry_Mass_mgPercm2","BCG3","BCG3","p80","80% rel prob","CSCI","AFDM","Cal",3.75375375375375,3.003003003003,4.65465465465465
"California","Ash_Free_Dry_Mass_mgPercm2","BCG3","BCG3","p80","80% rel prob","CSCI","AFDM","Val",3.75375375375375,3.003003003003,4.65465465465465
"California","Ash_Free_Dry_Mass_mgPercm2","BCG3","BCG3","p50","50% rel prob","CSCI","AFDM","Cal",8.78378378378378,7.28228228228228,11.2612612612613
"California","Ash_Free_Dry_Mass_mgPercm2","BCG3","BCG3","p50","50% rel prob","CSCI","AFDM","Val",8.78378378378378,7.28228228228228,11.2612612612613
"California","PCT_MAP","BCG3","BCG3","p95","95% rel prob","CSCI","% cover","Cal",8.10810810810811,-Inf,15.3153153153153
"California","PCT_MAP","BCG3","BCG3","p95","95% rel prob","CSCI","% cover","Val",8.10810810810811,-Inf,15.3153153153153
"California","PCT_MAP","BCG3","BCG3","p90","90% rel prob","CSCI","% cover","Cal",15.7157157157157,7.60760760760761,22.8228228228228
"California","PCT_MAP","BCG3","BCG3","p90","90% rel prob","CSCI","% cover","Val",15.7157157157157,7.60760760760761,22.8228228228228
"California","PCT_MAP","BCG3","BCG3","p80","80% rel prob","CSCI","% cover","Cal",30.03003003003,22.9229229229229,39.5395395395395
"California","PCT_MAP","BCG3","BCG3","p80","80% rel prob","CSCI","% cover","Val",30.03003003003,22.9229229229229,39.5395395395395
"California","PCT_MAP","BCG3","BCG3","p50","50% rel prob","CSCI","% cover","Cal",71.2712712712713,57.2572572572573,97.3973973973974
"California","PCT_MAP","BCG3","BCG3","p50","50% rel prob","CSCI","% cover","Val",71.2712712712713,57.2572572572573,97.3973973973974
"Wet","Nitrogen_Total_mgPerL","BCG3","BCG3","p95","95% rel prob","ASCI_D","Total N","Cal",0.0720720720720721,-Inf,Inf
"Wet","Nitrogen_Total_mgPerL","BCG3","BCG3","p95","95% rel prob","ASCI_D","Total N","Val",0.0720720720720721,-Inf,Inf
"Wet","Nitrogen_Total_mgPerL","BCG3","BCG3","p90","90% rel prob","ASCI_D","Total N","Cal",0.147147147147147,-Inf,Inf
"Wet","Nitrogen_Total_mgPerL","BCG3","BCG3","p90","90% rel prob","ASCI_D","Total N","Val",0.147147147147147,-Inf,Inf
"Wet","Nitrogen_Total_mgPerL","BCG3","BCG3","p80","80% rel prob","ASCI_D","Total N","Cal",0.3003003003003,0.114114114114114,Inf
"Wet","Nitrogen_Total_mgPerL","BCG3","BCG3","p80","80% rel prob","ASCI_D","Total N","Val",0.3003003003003,0.114114114114114,Inf
"Wet","Nitrogen_Total_mgPerL","BCG3","BCG3","p50","50% rel prob","ASCI_D","Total N","Cal",0.81981981981982,0.303303303303303,Inf
"Wet","Nitrogen_Total_mgPerL","BCG3","BCG3","p50","50% rel prob","ASCI_D","Total N","Val",0.81981981981982,0.303303303303303,Inf
"Wet","Phosphorus_as_P_mgPerL","BCG3","BCG3","p95","95% rel prob","ASCI_D","Total P","Cal",0.0045045045045045,-Inf,0.0165165165165165
"Wet","Phosphorus_as_P_mgPerL","BCG3","BCG3","p95","95% rel prob","ASCI_D","Total P","Val",0.0045045045045045,-Inf,0.0165165165165165
"Wet","Phosphorus_as_P_mgPerL","BCG3","BCG3","p90","90% rel prob","ASCI_D","Total P","Cal",0.0105105105105105,-Inf,0.021021021021021
"Wet","Phosphorus_as_P_mgPerL","BCG3","BCG3","p90","90% rel prob","ASCI_D","Total P","Val",0.0105105105105105,-Inf,0.021021021021021
"Wet","Phosphorus_as_P_mgPerL","BCG3","BCG3","p80","80% rel prob","ASCI_D","Total P","Cal",0.021021021021021,0.00600600600600601,0.0345345345345345
"Wet","Phosphorus_as_P_mgPerL","BCG3","BCG3","p80","80% rel prob","ASCI_D","Total P","Val",0.021021021021021,0.00600600600600601,0.0345345345345345
"Wet","Phosphorus_as_P_mgPerL","BCG3","BCG3","p50","50% rel prob","ASCI_D","Total P","Cal",0.0540540540540541,0.039039039039039,0.114114114114114
"Wet","Phosphorus_as_P_mgPerL","BCG3","BCG3","p50","50% rel prob","ASCI_D","Total P","Val",0.0540540540540541,0.039039039039039,0.114114114114114
"Wet","Chlorophyll_a_mgPerm2","BCG3","BCG3","p95","95% rel prob","ASCI_D","Chl-a","Cal",10.2102102102102,-Inf,Inf
"Wet","Chlorophyll_a_mgPerm2","BCG3","BCG3","p95","95% rel prob","ASCI_D","Chl-a","Val",10.2102102102102,-Inf,Inf
"Wet","Chlorophyll_a_mgPerm2","BCG3","BCG3","p90","90% rel prob","ASCI_D","Chl-a","Cal",20.7207207207207,-Inf,Inf
"Wet","Chlorophyll_a_mgPerm2","BCG3","BCG3","p90","90% rel prob","ASCI_D","Chl-a","Val",20.7207207207207,-Inf,Inf
"Wet","Chlorophyll_a_mgPerm2","BCG3","BCG3","p80","80% rel prob","ASCI_D","Chl-a","Cal",42.042042042042,17.1171171171171,Inf
"Wet","Chlorophyll_a_mgPerm2","BCG3","BCG3","p80","80% rel prob","ASCI_D","Chl-a","Val",42.042042042042,17.1171171171171,Inf
"Wet","Chlorophyll_a_mgPerm2","BCG3","BCG3","p50","50% rel prob","ASCI_D","Chl-a","Cal",114.414414414414,57.3573573573574,Inf
"Wet","Chlorophyll_a_mgPerm2","BCG3","BCG3","p50","50% rel prob","ASCI_D","Chl-a","Val",114.414414414414,57.3573573573574,Inf
"Wet","Ash_Free_Dry_Mass_mgPercm2","BCG3","BCG3","p95","95% rel prob","ASCI_D","AFDM","Cal",0.45045045045045,-Inf,1.65165165165165
"Wet","Ash_Free_Dry_Mass_mgPercm2","BCG3","BCG3","p95","95% rel prob","ASCI_D","AFDM","Val",0.45045045045045,-Inf,1.65165165165165
"Wet","Ash_Free_Dry_Mass_mgPercm2","BCG3","BCG3","p90","90% rel prob","ASCI_D","AFDM","Cal",0.900900900900901,-Inf,2.92792792792793
"Wet","Ash_Free_Dry_Mass_mgPercm2","BCG3","BCG3","p90","90% rel prob","ASCI_D","AFDM","Val",0.900900900900901,-Inf,2.92792792792793
"Wet","Ash_Free_Dry_Mass_mgPercm2","BCG3","BCG3","p80","80% rel prob","ASCI_D","AFDM","Cal",1.8018018018018,0.750750750750751,8.63363363363363
"Wet","Ash_Free_Dry_Mass_mgPercm2","BCG3","BCG3","p80","80% rel prob","ASCI_D","AFDM","Val",1.8018018018018,0.750750750750751,8.63363363363363
"Wet","Ash_Free_Dry_Mass_mgPercm2","BCG3","BCG3","p50","50% rel prob","ASCI_D","AFDM","Cal",4.8048048048048,2.85285285285285,32.2822822822823
"Wet","Ash_Free_Dry_Mass_mgPercm2","BCG3","BCG3","p50","50% rel prob","ASCI_D","AFDM","Val",4.8048048048048,2.85285285285285,32.2822822822823
"Wet","PCT_MAP","BCG3","BCG3","p95","95% rel prob","ASCI_D","% cover","Cal",100,-Inf,Inf
"Wet","PCT_MAP","BCG3","BCG3","p95","95% rel prob","ASCI_D","% cover","Val",100,-Inf,Inf
"Wet","PCT_MAP","BCG3","BCG3","p90","90% rel prob","ASCI_D","% cover","Cal",Inf,-Inf,Inf
"Wet","PCT_MAP","BCG3","BCG3","p90","90% rel prob","ASCI_D","% cover","Val",Inf,-Inf,Inf
"Wet","PCT_MAP","BCG3","BCG3","p80","80% rel prob","ASCI_D","% cover","Cal",Inf,22.8228228228228,Inf
"Wet","PCT_MAP","BCG3","BCG3","p80","80% rel prob","ASCI_D","% cover","Val",Inf,22.8228228228228,Inf
"Wet","PCT_MAP","BCG3","BCG3","p50","50% rel prob","ASCI_D","% cover","Cal",Inf,74.8748748748749,Inf
"Wet","PCT_MAP","BCG3","BCG3","p50","50% rel prob","ASCI_D","% cover","Val",Inf,74.8748748748749,Inf
"Wet","Nitrogen_Total_mgPerL","BCG3","BCG3","p95","95% rel prob","ASCI_H","Total N","Cal",0.033033033033033,-Inf,0.105105105105105
"Wet","Nitrogen_Total_mgPerL","BCG3","BCG3","p95","95% rel prob","ASCI_H","Total N","Val",0.033033033033033,-Inf,0.105105105105105
"Wet","Nitrogen_Total_mgPerL","BCG3","BCG3","p90","90% rel prob","ASCI_H","Total N","Cal",0.0660660660660661,-Inf,0.18018018018018
"Wet","Nitrogen_Total_mgPerL","BCG3","BCG3","p90","90% rel prob","ASCI_H","Total N","Val",0.0660660660660661,-Inf,0.18018018018018
"Wet","Nitrogen_Total_mgPerL","BCG3","BCG3","p80","80% rel prob","ASCI_H","Total N","Cal",0.135135135135135,0.0540540540540541,Inf
"Wet","Nitrogen_Total_mgPerL","BCG3","BCG3","p80","80% rel prob","ASCI_H","Total N","Val",0.135135135135135,0.0540540540540541,Inf
"Wet","Nitrogen_Total_mgPerL","BCG3","BCG3","p50","50% rel prob","ASCI_H","Total N","Cal",0.354354354354354,0.213213213213213,Inf
"Wet","Nitrogen_Total_mgPerL","BCG3","BCG3","p50","50% rel prob","ASCI_H","Total N","Val",0.354354354354354,0.213213213213213,Inf
"Wet","Phosphorus_as_P_mgPerL","BCG3","BCG3","p95","95% rel prob","ASCI_H","Total P","Cal",0.00600600600600601,-Inf,0.0195195195195195
"Wet","Phosphorus_as_P_mgPerL","BCG3","BCG3","p95","95% rel prob","ASCI_H","Total P","Val",0.00600600600600601,-Inf,0.0195195195195195
"Wet","Phosphorus_as_P_mgPerL","BCG3","BCG3","p90","90% rel prob","ASCI_H","Total P","Cal",0.0135135135135135,-Inf,0.027027027027027
"Wet","Phosphorus_as_P_mgPerL","BCG3","BCG3","p90","90% rel prob","ASCI_H","Total P","Val",0.0135135135135135,-Inf,0.027027027027027
"Wet","Phosphorus_as_P_mgPerL","BCG3","BCG3","p80","80% rel prob","ASCI_H","Total P","Cal",0.027027027027027,0.0105105105105105,0.0525525525525526
"Wet","Phosphorus_as_P_mgPerL","BCG3","BCG3","p80","80% rel prob","ASCI_H","Total P","Val",0.027027027027027,0.0105105105105105,0.0525525525525526
"Wet","Phosphorus_as_P_mgPerL","BCG3","BCG3","p50","50% rel prob","ASCI_H","Total P","Cal",0.0690690690690691,0.0465465465465465,0.196696696696697
"Wet","Phosphorus_as_P_mgPerL","BCG3","BCG3","p50","50% rel prob","ASCI_H","Total P","Val",0.0690690690690691,0.0465465465465465,0.196696696696697
"Wet","Chlorophyll_a_mgPerm2","BCG3","BCG3","p95","95% rel prob","ASCI_H","Chl-a","Cal",9.60960960960961,-Inf,Inf
"Wet","Chlorophyll_a_mgPerm2","BCG3","BCG3","p95","95% rel prob","ASCI_H","Chl-a","Val",9.60960960960961,-Inf,Inf
"Wet","Chlorophyll_a_mgPerm2","BCG3","BCG3","p90","90% rel prob","ASCI_H","Chl-a","Cal",19.2192192192192,-Inf,Inf
"Wet","Chlorophyll_a_mgPerm2","BCG3","BCG3","p90","90% rel prob","ASCI_H","Chl-a","Val",19.2192192192192,-Inf,Inf
"Wet","Chlorophyll_a_mgPerm2","BCG3","BCG3","p80","80% rel prob","ASCI_H","Chl-a","Cal",38.7387387387387,16.8168168168168,Inf
"Wet","Chlorophyll_a_mgPerm2","BCG3","BCG3","p80","80% rel prob","ASCI_H","Chl-a","Val",38.7387387387387,16.8168168168168,Inf
"Wet","Chlorophyll_a_mgPerm2","BCG3","BCG3","p50","50% rel prob","ASCI_H","Chl-a","Cal",103.903903903904,55.5555555555556,Inf
"Wet","Chlorophyll_a_mgPerm2","BCG3","BCG3","p50","50% rel prob","ASCI_H","Chl-a","Val",103.903903903904,55.5555555555556,Inf
"Wet","Ash_Free_Dry_Mass_mgPercm2","BCG3","BCG3","p95","95% rel prob","ASCI_H","AFDM","Cal",0.45045045045045,-Inf,1.65165165165165
"Wet","Ash_Free_Dry_Mass_mgPercm2","BCG3","BCG3","p95","95% rel prob","ASCI_H","AFDM","Val",0.45045045045045,-Inf,1.65165165165165
"Wet","Ash_Free_Dry_Mass_mgPercm2","BCG3","BCG3","p90","90% rel prob","ASCI_H","AFDM","Cal",0.900900900900901,-Inf,2.92792792792793
"Wet","Ash_Free_Dry_Mass_mgPercm2","BCG3","BCG3","p90","90% rel prob","ASCI_H","AFDM","Val",0.900900900900901,-Inf,2.92792792792793
"Wet","Ash_Free_Dry_Mass_mgPercm2","BCG3","BCG3","p80","80% rel prob","ASCI_H","AFDM","Cal",1.87687687687688,0.825825825825826,7.95795795795796
"Wet","Ash_Free_Dry_Mass_mgPercm2","BCG3","BCG3","p80","80% rel prob","ASCI_H","AFDM","Val",1.87687687687688,0.825825825825826,7.95795795795796
"Wet","Ash_Free_Dry_Mass_mgPercm2","BCG3","BCG3","p50","50% rel prob","ASCI_H","AFDM","Cal",4.95495495495495,2.92792792792793,28.6036036036036
"Wet","Ash_Free_Dry_Mass_mgPercm2","BCG3","BCG3","p50","50% rel prob","ASCI_H","AFDM","Val",4.95495495495495,2.92792792792793,28.6036036036036
"Wet","PCT_MAP","BCG3","BCG3","p80","80% rel prob","ASCI_H","% cover","Cal",100,-Inf,100
"Wet","PCT_MAP","BCG3","BCG3","p80","80% rel prob","ASCI_H","% cover","Val",100,-Inf,100
"Wet","PCT_MAP","BCG3","BCG3","p90","90% rel prob","ASCI_H","% cover","Cal",100,-Inf,100
"Wet","PCT_MAP","BCG3","BCG3","p90","90% rel prob","ASCI_H","% cover","Val",100,-Inf,100
"Wet","PCT_MAP","BCG3","BCG3","p95","95% rel prob","ASCI_H","% cover","Cal",100,-Inf,100
"Wet","PCT_MAP","BCG3","BCG3","p95","95% rel prob","ASCI_H","% cover","Val",100,-Inf,100
"Wet","PCT_MAP","BCG3","BCG3","p50","50% rel prob","ASCI_H","% cover","Cal",Inf,93.993993993994,Inf
"Wet","PCT_MAP","BCG3","BCG3","p50","50% rel prob","ASCI_H","% cover","Val",Inf,93.993993993994,Inf
"Wet","Nitrogen_Total_mgPerL","BCG3","BCG3","p95","95% rel prob","CSCI","Total N","Cal",0.0960960960960961,0.00900900900900901,0.162162162162162
"Wet","Nitrogen_Total_mgPerL","BCG3","BCG3","p95","95% rel prob","CSCI","Total N","Val",0.0960960960960961,0.00900900900900901,0.162162162162162
"Wet","Nitrogen_Total_mgPerL","BCG3","BCG3","p90","90% rel prob","CSCI","Total N","Cal",0.174174174174174,0.108108108108108,0.264264264264264
"Wet","Nitrogen_Total_mgPerL","BCG3","BCG3","p90","90% rel prob","CSCI","Total N","Val",0.174174174174174,0.108108108108108,0.264264264264264
"Wet","Nitrogen_Total_mgPerL","BCG3","BCG3","p80","80% rel prob","CSCI","Total N","Cal",0.297297297297297,0.219219219219219,0.477477477477477
"Wet","Nitrogen_Total_mgPerL","BCG3","BCG3","p80","80% rel prob","CSCI","Total N","Val",0.297297297297297,0.219219219219219,0.477477477477477
"Wet","Nitrogen_Total_mgPerL","BCG3","BCG3","p50","50% rel prob","CSCI","Total N","Cal",0.588588588588589,0.429429429429429,1.03003003003003
"Wet","Nitrogen_Total_mgPerL","BCG3","BCG3","p50","50% rel prob","CSCI","Total N","Val",0.588588588588589,0.429429429429429,1.03003003003003
"Wet","Phosphorus_as_P_mgPerL","BCG3","BCG3","p95","95% rel prob","CSCI","Total P","Cal",0.0285285285285285,0.0015015015015015,0.0555555555555556
"Wet","Phosphorus_as_P_mgPerL","BCG3","BCG3","p95","95% rel prob","CSCI","Total P","Val",0.0285285285285285,0.0015015015015015,0.0555555555555556
"Wet","Phosphorus_as_P_mgPerL","BCG3","BCG3","p90","90% rel prob","CSCI","Total P","Cal",0.0540540540540541,0.0315315315315315,0.0990990990990991
"Wet","Phosphorus_as_P_mgPerL","BCG3","BCG3","p90","90% rel prob","CSCI","Total P","Val",0.0540540540540541,0.0315315315315315,0.0990990990990991
"Wet","Phosphorus_as_P_mgPerL","BCG3","BCG3","p80","80% rel prob","CSCI","Total P","Cal",0.0945945945945946,0.0645645645645646,0.184684684684685
"Wet","Phosphorus_as_P_mgPerL","BCG3","BCG3","p80","80% rel prob","CSCI","Total P","Val",0.0945945945945946,0.0645645645645646,0.184684684684685
"Wet","Phosphorus_as_P_mgPerL","BCG3","BCG3","p50","50% rel prob","CSCI","Total P","Cal",0.195195195195195,0.132132132132132,0.405405405405405
